# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.27372128033865095
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2596185170291358
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.13021635173684187
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.27614644654131004
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2430793287432556
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.24065927618732555
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2547856195440274
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2092269282094016
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.23772870939768762
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.19995844301815907
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.2328519317528795
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.21884005641796464
USA,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.20000027926248137
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.28236371581918507
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.28019915348303226
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.2755417615118509
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.273568227235575
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.27252165231737924
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.24671449411966645
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.12978073368063
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.2513321703172524
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.21467569500481587
China,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.23988502942693368
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.16551956929013956
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.18318186896046496
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.16287986929345916
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.21953476943749153
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.10990575200899136
India,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.24736071886589228
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.23176457618965834
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.18912205972257043
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.26843248309903095
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.27372128033865095
